DateTime,Close
21-01-24,1.0892
22-01-24,1.09011
22-01-24,1.09018
22-01-24,1.09072
22-01-24,1.09019
22-01-24,1.09028
22-01-24,1.09014
22-01-24,1.09048
22-01-24,1.08977
22-01-24,1.08917
22-01-24,1.08969
22-01-24,1.08867
22-01-24,1.08898
22-01-24,1.08925
22-01-24,1.08915
22-01-24,1.08897
22-01-24,1.08852
22-01-24,1.08938
22-01-24,1.08964
22-01-24,1.08901
22-01-24,1.08847
22-01-24,1.08841
22-01-24,1.08819
22-01-24,1.08811
22-01-24,1.08772
23-01-24,1.08831
23-01-24,1.08883
23-01-24,1.08873
23-01-24,1.08927
23-01-24,1.08983
23-01-24,1.09069
23-01-24,1.09139
23-01-24,1.09083
23-01-24,1.08951
23-01-24,1.08874
23-01-24,1.08694
23-01-24,1.08663
23-01-24,1.08637
23-01-24,1.0874
23-01-24,1.08526
23-01-24,1.08308
23-01-24,1.08282
23-01-24,1.08314
23-01-24,1.0837
23-01-24,1.08451
23-01-24,1.08496
23-01-24,1.0853
23-01-24,1.08522
23-01-24,1.08572
24-01-24,1.08559
24-01-24,1.08579
24-01-24,1.08569
24-01-24,1.08589
24-01-24,1.08645
24-01-24,1.08621
24-01-24,1.08633
24-01-24,1.08732
24-01-24,1.08696
24-01-24,1.09027
24-01-24,1.08977
24-01-24,1.08927
24-01-24,1.08948
24-01-24,1.09249
24-01-24,1.09032
24-01-24,1.09007
24-01-24,1.09005
24-01-24,1.09052
24-01-24,1.08927
24-01-24,1.08883
24-01-24,1.088
24-01-24,1.08844
24-01-24,1.08851
24-01-24,1.0881
25-01-24,1.08742
25-01-24,1.08775
25-01-24,1.08772
25-01-24,1.08778
25-01-24,1.08754
25-01-24,1.08781
25-01-24,1.0886
25-01-24,1.08878
25-01-24,1.08988
25-01-24,1.08959
25-01-24,1.08929
25-01-24,1.08948
25-01-24,1.08881
25-01-24,1.08792
25-01-24,1.086
25-01-24,1.08317
25-01-24,1.08362
25-01-24,1.08375
25-01-24,1.08301
25-01-24,1.08359
25-01-24,1.08397
25-01-24,1.0846
25-01-24,1.08464
25-01-24,1.08454
26-01-24,1.08398
26-01-24,1.08443
26-01-24,1.08441
26-01-24,1.08449
26-01-24,1.08395
26-01-24,1.08424
26-01-24,1.08293
26-01-24,1.08194
26-01-24,1.08402
26-01-24,1.08441
26-01-24,1.08647
26-01-24,1.08745
26-01-24,1.08673
26-01-24,1.08719
26-01-24,1.08739
26-01-24,1.08641
26-01-24,1.08649
26-01-24,1.08636
26-01-24,1.08556
26-01-24,1.08581
26-01-24,1.08545
26-01-24,1.08504
28-01-24,1.08451
28-01-24,1.08422
29-01-24,1.08448
29-01-24,1.08439
29-01-24,1.08435
29-01-24,1.08451
29-01-24,1.08448
29-01-24,1.08399
29-01-24,1.08465
29-01-24,1.08371
29-01-24,1.08346
29-01-24,1.08251
29-01-24,1.08189
29-01-24,1.08228
29-01-24,1.08219
29-01-24,1.08203
29-01-24,1.0807
29-01-24,1.07972
29-01-24,1.08059
29-01-24,1.08116
29-01-24,1.08114
29-01-24,1.08189
29-01-24,1.08311
29-01-24,1.08323
29-01-24,1.08325
29-01-24,1.08336
30-01-24,1.08408
30-01-24,1.08349
30-01-24,1.0834
30-01-24,1.08305
30-01-24,1.08253
30-01-24,1.08224
30-01-24,1.0815
30-01-24,1.08227
30-01-24,1.08219
30-01-24,1.08269
30-01-24,1.08382
30-01-24,1.08419
30-01-24,1.08476
30-01-24,1.08345
30-01-24,1.08501
30-01-24,1.08369
30-01-24,1.0843
30-01-24,1.08388
30-01-24,1.08358
30-01-24,1.08459
30-01-24,1.08446
30-01-24,1.08447
30-01-24,1.08431
30-01-24,1.08428
31-01-24,1.08428
31-01-24,1.08313
31-01-24,1.0818
31-01-24,1.08186
31-01-24,1.08205
31-01-24,1.08204
31-01-24,1.08155
31-01-24,1.0816
31-01-24,1.08189
31-01-24,1.08221
31-01-24,1.08253
31-01-24,1.08389
31-01-24,1.08366
31-01-24,1.08575
31-01-24,1.08799
31-01-24,1.08613
31-01-24,1.08544
31-01-24,1.08495
31-01-24,1.08458
31-01-24,1.08403
31-01-24,1.08077
31-01-24,1.0818
31-01-24,1.08137
31-01-24,1.08039
01-02-24,1.08081
01-02-24,1.08089
01-02-24,1.08192
01-02-24,1.08116
01-02-24,1.08076
01-02-24,1.08027
01-02-24,1.0796
01-02-24,1.07932
01-02-24,1.07916
01-02-24,1.07983
01-02-24,1.07931
01-02-24,1.08083
01-02-24,1.08151
01-02-24,1.08138
01-02-24,1.08265
01-02-24,1.08264
01-02-24,1.08645
01-02-24,1.08727
01-02-24,1.08698
01-02-24,1.08718
01-02-24,1.08716
01-02-24,1.08712
01-02-24,1.08726
01-02-24,1.08742
02-02-24,1.08727
02-02-24,1.08716
02-02-24,1.08784
02-02-24,1.08767
02-02-24,1.0873
02-02-24,1.08774
02-02-24,1.08757
02-02-24,1.08808
02-02-24,1.08792
02-02-24,1.08908
02-02-24,1.08845
02-02-24,1.08835
02-02-24,1.08803
02-02-24,1.08072
02-02-24,1.08086
02-02-24,1.08023
02-02-24,1.07861
02-02-24,1.07834
02-02-24,1.07881
02-02-24,1.07925
02-02-24,1.07931
02-02-24,1.07849
04-02-24,1.07803
04-02-24,1.07796
05-02-24,1.07726
05-02-24,1.07783
05-02-24,1.07788
05-02-24,1.07791
05-02-24,1.07788
05-02-24,1.07819
05-02-24,1.07779
05-02-24,1.07802
05-02-24,1.07667
05-02-24,1.07537
05-02-24,1.07492
05-02-24,1.07548
05-02-24,1.07496
05-02-24,1.07374
05-02-24,1.0742
05-02-24,1.07252
05-02-24,1.07352
05-02-24,1.07391
05-02-24,1.0744
05-02-24,1.07429
05-02-24,1.07425
05-02-24,1.07418
05-02-24,1.07425
05-02-24,1.0741
06-02-24,1.07438
06-02-24,1.07453
06-02-24,1.07458
06-02-24,1.07439
06-02-24,1.07489
06-02-24,1.07535
06-02-24,1.07508
06-02-24,1.07517
06-02-24,1.0746
06-02-24,1.07291
06-02-24,1.07291
06-02-24,1.07385
06-02-24,1.07358
06-02-24,1.07304
06-02-24,1.07402
06-02-24,1.07432
06-02-24,1.07505
06-02-24,1.07509
06-02-24,1.07539
06-02-24,1.07493
06-02-24,1.07566
06-02-24,1.0754
06-02-24,1.07532
06-02-24,1.07566
07-02-24,1.07589
07-02-24,1.07634
07-02-24,1.07636
07-02-24,1.07588
07-02-24,1.0759
07-02-24,1.07626
07-02-24,1.07611
07-02-24,1.07725
07-02-24,1.07627
07-02-24,1.07693
07-02-24,1.07641
07-02-24,1.07709
07-02-24,1.07737
07-02-24,1.07701
07-02-24,1.07713
07-02-24,1.07566
07-02-24,1.07677
07-02-24,1.07648
07-02-24,1.0771
07-02-24,1.07719
07-02-24,1.07726
07-02-24,1.07704
07-02-24,1.07723
07-02-24,1.07754
08-02-24,1.07779
08-02-24,1.07786
08-02-24,1.07827
08-02-24,1.07823
08-02-24,1.07799
08-02-24,1.07826
08-02-24,1.07839
08-02-24,1.078
08-02-24,1.07771
08-02-24,1.07828
08-02-24,1.07717
08-02-24,1.07629
08-02-24,1.07568
08-02-24,1.0744
08-02-24,1.07647
08-02-24,1.07611
08-02-24,1.07732
08-02-24,1.07734
08-02-24,1.07766
08-02-24,1.07747
08-02-24,1.07777
08-02-24,1.07769
08-02-24,1.07755
08-02-24,1.07776
09-02-24,1.07729
09-02-24,1.07743
09-02-24,1.07761
09-02-24,1.07708
09-02-24,1.07711
09-02-24,1.0771
09-02-24,1.07745
09-02-24,1.07801
09-02-24,1.07726
09-02-24,1.0767
09-02-24,1.07666
09-02-24,1.07716
09-02-24,1.07672
09-02-24,1.07831
09-02-24,1.07816
09-02-24,1.07863
09-02-24,1.07816
09-02-24,1.07855
09-02-24,1.07866
09-02-24,1.07825
09-02-24,1.07863
09-02-24,1.07821
11-02-24,1.07839
11-02-24,1.07979
12-02-24,1.07986
12-02-24,1.07957
12-02-24,1.07948
12-02-24,1.07918
12-02-24,1.07904
12-02-24,1.07914
12-02-24,1.07914
12-02-24,1.08031
12-02-24,1.07753
12-02-24,1.07691
12-02-24,1.07766
12-02-24,1.07693
12-02-24,1.07697
12-02-24,1.07638
12-02-24,1.07722
12-02-24,1.07674
12-02-24,1.07732
12-02-24,1.07823
12-02-24,1.07812
12-02-24,1.07693
12-02-24,1.07742
12-02-24,1.07706
12-02-24,1.07724
12-02-24,1.07717
13-02-24,1.07727
13-02-24,1.07668
13-02-24,1.07642
13-02-24,1.07617
13-02-24,1.07637
13-02-24,1.07669
13-02-24,1.07704
13-02-24,1.07712
13-02-24,1.07675
13-02-24,1.07666
13-02-24,1.07722
13-02-24,1.07778
13-02-24,1.07854
13-02-24,1.07084
13-02-24,1.07179
13-02-24,1.07166
13-02-24,1.07192
13-02-24,1.07151
13-02-24,1.07084
13-02-24,1.07012
13-02-24,1.07073
13-02-24,1.07079
13-02-24,1.071
13-02-24,1.07083
14-02-24,1.07078
14-02-24,1.07115
14-02-24,1.07095
14-02-24,1.07126
14-02-24,1.07143
14-02-24,1.07139
14-02-24,1.07162
14-02-24,1.07075
14-02-24,1.07022
14-02-24,1.07
14-02-24,1.07036
14-02-24,1.07078
14-02-24,1.07056
14-02-24,1.07086
14-02-24,1.0716
14-02-24,1.07212
14-02-24,1.07339
14-02-24,1.07306
14-02-24,1.07269
14-02-24,1.07281
14-02-24,1.07276
14-02-24,1.0725
14-02-24,1.07272
14-02-24,1.07319
15-02-24,1.0734
15-02-24,1.07283
15-02-24,1.07292
15-02-24,1.07256
15-02-24,1.07259
15-02-24,1.0729
15-02-24,1.07309
15-02-24,1.07328
15-02-24,1.07308
15-02-24,1.0733
15-02-24,1.07345
15-02-24,1.07353
15-02-24,1.07449
15-02-24,1.07664
15-02-24,1.07759
15-02-24,1.07611
15-02-24,1.07596
15-02-24,1.07623
15-02-24,1.07669
15-02-24,1.07687
15-02-24,1.07715
15-02-24,1.07718
15-02-24,1.07724
15-02-24,1.07726
16-02-24,1.07647
16-02-24,1.07648
16-02-24,1.07604
16-02-24,1.07598
16-02-24,1.07593
16-02-24,1.07601
16-02-24,1.07626
16-02-24,1.07606
16-02-24,1.07699
16-02-24,1.07661
16-02-24,1.0768
16-02-24,1.07775
16-02-24,1.0768
16-02-24,1.07464
16-02-24,1.07496
16-02-24,1.07707
16-02-24,1.07683
16-02-24,1.07777
16-02-24,1.0785
16-02-24,1.0777
16-02-24,1.07764
16-02-24,1.07749
18-02-24,1.07748
18-02-24,1.0784
19-02-24,1.07869
19-02-24,1.07803
19-02-24,1.07812
19-02-24,1.07754
19-02-24,1.07778
19-02-24,1.07816
19-02-24,1.07863
19-02-24,1.07826
19-02-24,1.07781
19-02-24,1.07747
19-02-24,1.07752
19-02-24,1.0777
19-02-24,1.077
19-02-24,1.077
19-02-24,1.07663
19-02-24,1.07674
19-02-24,1.07698
19-02-24,1.07761
19-02-24,1.07789
19-02-24,1.07783
19-02-24,1.07793
19-02-24,1.07785
19-02-24,1.07784
19-02-24,1.07754
20-02-24,1.07696
20-02-24,1.07659
20-02-24,1.07669
20-02-24,1.07678
20-02-24,1.07689
20-02-24,1.07679
20-02-24,1.07708
20-02-24,1.07697
20-02-24,1.07758
20-02-24,1.07977
20-02-24,1.08038
20-02-24,1.07983
20-02-24,1.0798
20-02-24,1.0823
20-02-24,1.08289
20-02-24,1.08226
20-02-24,1.08129
20-02-24,1.08117
20-02-24,1.08098
20-02-24,1.08064
20-02-24,1.08104
20-02-24,1.08072
20-02-24,1.0809
20-02-24,1.08098
21-02-24,1.08102
21-02-24,1.08119
21-02-24,1.0815
21-02-24,1.08178
21-02-24,1.08141
21-02-24,1.0815
21-02-24,1.08114
21-02-24,1.08107
21-02-24,1.07987
21-02-24,1.07999
21-02-24,1.08011
21-02-24,1.0799
21-02-24,1.08031
21-02-24,1.081
21-02-24,1.08131
21-02-24,1.08051
21-02-24,1.08169
21-02-24,1.08075
21-02-24,1.08113
21-02-24,1.08165
21-02-24,1.08171
21-02-24,1.08181
21-02-24,1.08192
21-02-24,1.08202
22-02-24,1.08302
22-02-24,1.08267
22-02-24,1.0826
22-02-24,1.08257
22-02-24,1.08303
22-02-24,1.08333
22-02-24,1.08384
22-02-24,1.08531
22-02-24,1.08714
22-02-24,1.08529
22-02-24,1.08566
22-02-24,1.08573
22-02-24,1.08438
22-02-24,1.08231
22-02-24,1.0818
22-02-24,1.08102
22-02-24,1.08141
22-02-24,1.08202
22-02-24,1.08248
22-02-24,1.08223
22-02-24,1.08217
22-02-24,1.08222
22-02-24,1.08209
22-02-24,1.08253
23-02-24,1.08218
23-02-24,1.08269
23-02-24,1.08254
23-02-24,1.08252
23-02-24,1.08254
23-02-24,1.08227
23-02-24,1.08256
23-02-24,1.08294
23-02-24,1.0825
23-02-24,1.08173
23-02-24,1.08237
23-02-24,1.08271
23-02-24,1.08361
23-02-24,1.08319
23-02-24,1.08255
23-02-24,1.08206
23-02-24,1.08274
23-02-24,1.08247
23-02-24,1.08265
23-02-24,1.08229
23-02-24,1.08223
23-02-24,1.08174
25-02-24,1.08227
25-02-24,1.0819
26-02-24,1.08166
26-02-24,1.08163
26-02-24,1.08171
26-02-24,1.08185
26-02-24,1.08211
26-02-24,1.08231
26-02-24,1.0824
26-02-24,1.08321
26-02-24,1.08321
26-02-24,1.08399
26-02-24,1.08478
26-02-24,1.08519
26-02-24,1.08496
26-02-24,1.08578
26-02-24,1.08459
26-02-24,1.08509
26-02-24,1.0854
26-02-24,1.08453
26-02-24,1.08446
26-02-24,1.08462
26-02-24,1.08507
26-02-24,1.08504
26-02-24,1.08497
26-02-24,1.08503
27-02-24,1.08474
27-02-24,1.08499
27-02-24,1.08514
27-02-24,1.08528
27-02-24,1.08534
27-02-24,1.08519
27-02-24,1.085
27-02-24,1.0856
27-02-24,1.08576
27-02-24,1.08529
27-02-24,1.08517
27-02-24,1.08576
27-02-24,1.08568
27-02-24,1.0848
27-02-24,1.084
27-02-24,1.08469
27-02-24,1.0856
27-02-24,1.08507
27-02-24,1.08495
27-02-24,1.08442
27-02-24,1.08441
27-02-24,1.08437
27-02-24,1.08434
27-02-24,1.0841
28-02-24,1.08446
28-02-24,1.08394
28-02-24,1.08375
28-02-24,1.08343
28-02-24,1.08323
28-02-24,1.08266
28-02-24,1.08224
28-02-24,1.08232
28-02-24,1.0809
28-02-24,1.08
28-02-24,1.08154
28-02-24,1.08154
28-02-24,1.08088
28-02-24,1.08278
28-02-24,1.08299
28-02-24,1.08343
28-02-24,1.08421
28-02-24,1.08383
28-02-24,1.08343
28-02-24,1.08336
28-02-24,1.0838
28-02-24,1.08375
28-02-24,1.0838
28-02-24,1.08383
29-02-24,1.08363
29-02-24,1.0829
29-02-24,1.08365
29-02-24,1.08369
29-02-24,1.08363
29-02-24,1.08353
29-02-24,1.08329
29-02-24,1.08288
29-02-24,1.08376
29-02-24,1.08505
29-02-24,1.08378
29-02-24,1.08343
29-02-24,1.08287
29-02-24,1.08377
29-02-24,1.08466
29-02-24,1.08224
29-02-24,1.08062
29-02-24,1.07998
29-02-24,1.08091
29-02-24,1.08025
29-02-24,1.08083
29-02-24,1.08046
29-02-24,1.08047
29-02-24,1.08055
01-03-24,1.08113
01-03-24,1.08212
01-03-24,1.08183
01-03-24,1.08168
01-03-24,1.08135
01-03-24,1.08122
01-03-24,1.08091
01-03-24,1.08125
01-03-24,1.08112
01-03-24,1.08153
01-03-24,1.08104
01-03-24,1.08187
01-03-24,1.08129
01-03-24,1.08127
01-03-24,1.07999
01-03-24,1.0835
01-03-24,1.0831
01-03-24,1.08376
01-03-24,1.084
01-03-24,1.08412
01-03-24,1.08373
01-03-24,1.08368
03-03-24,1.08398
03-03-24,1.08416
04-03-24,1.08457
04-03-24,1.084
04-03-24,1.08453
04-03-24,1.08438
04-03-24,1.08436
04-03-24,1.08443
04-03-24,1.08469
04-03-24,1.08537
04-03-24,1.08447
04-03-24,1.0849
04-03-24,1.08536
04-03-24,1.08562
04-03-24,1.08425
04-03-24,1.08487
04-03-24,1.08597
04-03-24,1.08632
04-03-24,1.08614
04-03-24,1.08579
04-03-24,1.08563
04-03-24,1.08565
04-03-24,1.08558
04-03-24,1.08549
04-03-24,1.08531
04-03-24,1.08541
05-03-24,1.08529
05-03-24,1.08494
05-03-24,1.085
05-03-24,1.08541
05-03-24,1.08505
05-03-24,1.08528
05-03-24,1.08467
05-03-24,1.08463
05-03-24,1.08471
05-03-24,1.08514
05-03-24,1.08502
05-03-24,1.08498
05-03-24,1.08472
05-03-24,1.08462
05-03-24,1.08453
05-03-24,1.08714
05-03-24,1.08609
05-03-24,1.08599
05-03-24,1.08527
05-03-24,1.08528
05-03-24,1.08575
05-03-24,1.0856
05-03-24,1.08564
05-03-24,1.08555
06-03-24,1.08498
06-03-24,1.08438
06-03-24,1.08526
06-03-24,1.08507
06-03-24,1.08516
06-03-24,1.08551
06-03-24,1.08594
06-03-24,1.08619
06-03-24,1.08731
06-03-24,1.08765
06-03-24,1.08773
06-03-24,1.08757
06-03-24,1.08687
06-03-24,1.08847
06-03-24,1.08869
06-03-24,1.09052
06-03-24,1.09122
06-03-24,1.09023
06-03-24,1.09029
06-03-24,1.08968
06-03-24,1.0899
06-03-24,1.0898
06-03-24,1.08979
06-03-24,1.08995
07-03-24,1.0903
07-03-24,1.08979
07-03-24,1.08984
07-03-24,1.09006
07-03-24,1.09035
07-03-24,1.09004
07-03-24,1.09014
07-03-24,1.08937
07-03-24,1.08978
07-03-24,1.09016
07-03-24,1.08964
07-03-24,1.08939
07-03-24,1.08943
07-03-24,1.08723
07-03-24,1.09155
07-03-24,1.09299
07-03-24,1.09401
07-03-24,1.0937
07-03-24,1.09422
07-03-24,1.09468
07-03-24,1.0947
07-03-24,1.09477
07-03-24,1.09465
07-03-24,1.09509
08-03-24,1.09513
08-03-24,1.0948
08-03-24,1.09456
08-03-24,1.09473
08-03-24,1.09456
08-03-24,1.09464
08-03-24,1.09479
08-03-24,1.09336
08-03-24,1.09358
08-03-24,1.09352
08-03-24,1.09334
08-03-24,1.09345
08-03-24,1.09318
08-03-24,1.09582
08-03-24,1.09577
08-03-24,1.09609
08-03-24,1.09402
08-03-24,1.09393
08-03-24,1.09372
08-03-24,1.09416
08-03-24,1.09361
08-03-24,1.09348
10-03-24,1.09393
10-03-24,1.09375
10-03-24,1.09426
11-03-24,1.09422
11-03-24,1.09405
11-03-24,1.09388
11-03-24,1.09412
11-03-24,1.09386
11-03-24,1.09413
11-03-24,1.0942
11-03-24,1.09421
11-03-24,1.09445
11-03-24,1.09346
11-03-24,1.09415
11-03-24,1.09429
11-03-24,1.09294
11-03-24,1.09195
11-03-24,1.09243
11-03-24,1.09272
11-03-24,1.0927
11-03-24,1.09252
11-03-24,1.09241
11-03-24,1.09261
11-03-24,1.0925
11-03-24,1.09258
11-03-24,1.0925
11-03-24,1.09304
12-03-24,1.09286
12-03-24,1.09337
12-03-24,1.09362
12-03-24,1.09363
12-03-24,1.09368
12-03-24,1.09383
12-03-24,1.09379
12-03-24,1.09319
12-03-24,1.09248
12-03-24,1.09303
12-03-24,1.09339
12-03-24,1.09335
12-03-24,1.09201
12-03-24,1.09107
12-03-24,1.0917
12-03-24,1.09176
12-03-24,1.09176
12-03-24,1.09192
12-03-24,1.0924
12-03-24,1.09257
12-03-24,1.09257
12-03-24,1.09258
12-03-24,1.09274
12-03-24,1.09267
13-03-24,1.09268
13-03-24,1.09238
13-03-24,1.09269
13-03-24,1.09278
13-03-24,1.09234
13-03-24,1.09286
13-03-24,1.0928
13-03-24,1.09267
13-03-24,1.09275
13-03-24,1.09232
13-03-24,1.09305
13-03-24,1.0942
13-03-24,1.09366
13-03-24,1.09371
13-03-24,1.09419
13-03-24,1.09435
13-03-24,1.0949
13-03-24,1.09571
13-03-24,1.09509
13-03-24,1.09472
13-03-24,1.09471
13-03-24,1.09489
13-03-24,1.09488
13-03-24,1.0953
14-03-24,1.09487
14-03-24,1.09488
14-03-24,1.09437
14-03-24,1.09422
14-03-24,1.09424
14-03-24,1.09395
14-03-24,1.09377
14-03-24,1.09352
14-03-24,1.09378
14-03-24,1.09413
14-03-24,1.09395
14-03-24,1.09414
14-03-24,1.09298
14-03-24,1.09118
14-03-24,1.08978
14-03-24,1.08876
14-03-24,1.0887
14-03-24,1.08864
14-03-24,1.08851
14-03-24,1.0891
14-03-24,1.08825
